,incidentType,disasterType,DisasterLength,state,year,month,year_month
27993,Severe Storm(s),DR,51,NE,1990,7,1990_07
27995,Severe Storm(s),DR,51,NE,1990,7,1990_07
28033,Severe Storm(s),DR,51,NE,1990,7,1990_07
28081,Severe Storm(s),DR,51,NE,1990,7,1990_07
44399,Flood,DR,20,VT,1990,7,1990_07
44408,Flood,DR,20,VT,1990,7,1990_07
44439,Flood,DR,20,VT,1990,7,1990_07
44457,Flood,DR,20,VT,1990,7,1990_07
44485,Flood,DR,20,VT,1990,7,1990_07
45324,Severe Storm(s),DR,28,WI,1990,7,1990_07
45350,Severe Storm(s),DR,28,WI,1990,7,1990_07
45355,Severe Storm(s),DR,28,WI,1990,7,1990_07
45375,Severe Storm(s),DR,28,WI,1990,7,1990_07
45378,Severe Storm(s),DR,28,WI,1990,7,1990_07
45380,Severe Storm(s),DR,28,WI,1990,7,1990_07
45399,Severe Storm(s),DR,28,WI,1990,7,1990_07
45436,Severe Storm(s),DR,28,WI,1990,7,1990_07
45448,Severe Storm(s),DR,28,WI,1990,7,1990_07
45494,Severe Storm(s),DR,28,WI,1990,7,1990_07
45580,Severe Storm(s),DR,28,WI,1990,7,1990_07
45593,Severe Storm(s),DR,28,WI,1990,7,1990_07
45652,Severe Storm(s),DR,28,WI,1990,7,1990_07
45656,Severe Storm(s),DR,28,WI,1990,7,1990_07
45702,Severe Storm(s),DR,28,WI,1990,7,1990_07
45805,Severe Storm(s),DR,28,WI,1990,7,1990_07
45975,Severe Storm(s),DR,28,WI,1990,7,1990_07
10489,Tornado,DR,1,IL,1990,8,1990_08
10539,Tornado,DR,1,IL,1990,8,1990_08
10701,Tornado,DR,1,IL,1990,8,1990_08
28171,Flood,DR,5,NH,1990,8,1990_08
28173,Flood,DR,5,NH,1990,8,1990_08
28236,Flood,DR,5,NH,1990,8,1990_08
28240,Flood,DR,5,NH,1990,8,1990_08
28257,Flood,DR,5,NH,1990,8,1990_08
28260,Flood,DR,5,NH,1990,8,1990_08
28268,Flood,DR,5,NH,1990,8,1990_08
28292,Flood,DR,5,NH,1990,8,1990_08
45313,Flood,DR,3,WI,1990,8,1990_08
8594,Flood,DR,38,IA,1990,9,1990_09
8617,Flood,DR,38,IA,1990,9,1990_09
8658,Flood,DR,38,IA,1990,9,1990_09
8695,Flood,DR,38,IA,1990,9,1990_09
8734,Flood,DR,38,IA,1990,9,1990_09
8766,Flood,DR,38,IA,1990,9,1990_09
8813,Flood,DR,38,IA,1990,9,1990_09
8928,Flood,DR,38,IA,1990,9,1990_09
8946,Flood,DR,38,IA,1990,9,1990_09
9072,Flood,DR,38,IA,1990,9,1990_09
9080,Flood,DR,38,IA,1990,9,1990_09
9192,Flood,DR,38,IA,1990,9,1990_09
9316,Flood,DR,38,IA,1990,9,1990_09
9442,Flood,DR,38,IA,1990,9,1990_09
9557,Flood,DR,38,IA,1990,9,1990_09
9681,Flood,DR,38,IA,1990,9,1990_09
9803,Flood,DR,38,IA,1990,9,1990_09
6555,Flood,DR,19,GA,1990,10,1990_10
6660,Flood,DR,19,GA,1990,10,1990_10
6770,Flood,DR,19,GA,1990,10,1990_10
6799,Flood,DR,19,GA,1990,10,1990_10
6822,Flood,DR,19,GA,1990,10,1990_10
6903,Flood,DR,19,GA,1990,10,1990_10
6906,Flood,DR,19,GA,1990,10,1990_10
7046,Flood,DR,19,GA,1990,10,1990_10
8420,Flood,DR,19,GA,1990,10,1990_10
35340,Flood,DR,18,SC,1990,10,1990_10
35387,Flood,DR,18,SC,1990,10,1990_10
35481,Flood,DR,18,SC,1990,10,1990_10
35548,Flood,DR,18,SC,1990,10,1990_10
35598,Flood,DR,18,SC,1990,10,1990_10
35617,Flood,DR,18,SC,1990,10,1990_10
35682,Flood,DR,18,SC,1990,10,1990_10
35749,Flood,DR,18,SC,1990,10,1990_10
35755,Flood,DR,18,SC,1990,10,1990_10
35809,Flood,DR,18,SC,1990,10,1990_10
35819,Flood,DR,18,SC,1990,10,1990_10
35918,Flood,DR,18,SC,1990,10,1990_10
35919,Flood,DR,18,SC,1990,10,1990_10
44591,Flood,DR,42,WA,1990,11,1990_11
44600,Flood,DR,42,WA,1990,11,1990_11
44717,Flood,DR,42,WA,1990,11,1990_11
44791,Flood,DR,42,WA,1990,11,1990_11
44816,Flood,DR,42,WA,1990,11,1990_11
44911,Flood,DR,42,WA,1990,11,1990_11
44932,Flood,DR,42,WA,1990,11,1990_11
44966,Flood,DR,42,WA,1990,11,1990_11
44970,Flood,DR,42,WA,1990,11,1990_11
44971,Flood,DR,42,WA,1990,11,1990_11
44972,Flood,DR,42,WA,1990,11,1990_11
45012,Flood,DR,42,WA,1990,11,1990_11
45021,Flood,DR,42,WA,1990,11,1990_11
45026,Flood,DR,42,WA,1990,11,1990_11
45095,Flood,DR,42,WA,1990,11,1990_11
45128,Flood,DR,42,WA,1990,11,1990_11
45233,Flood,DR,42,WA,1990,11,1990_11
45235,Flood,DR,42,WA,1990,11,1990_11
45248,Flood,DR,42,WA,1990,11,1990_11
2839,Flood,DR,69,AZ,1990,12,1990_12
2930,Flood,DR,69,AZ,1990,12,1990_12
2931,Flood,DR,69,AZ,1990,12,1990_12
2941,Flood,DR,69,AZ,1990,12,1990_12
2942,Flood,DR,69,AZ,1990,12,1990_12
2946,Flood,DR,69,AZ,1990,12,1990_12
2976,Flood,DR,69,AZ,1990,12,1990_12
3011,Flood,DR,69,AZ,1990,12,1990_12
11839,Flood,DR,18,IN,1990,12,1990_12
244,Flood,DR,27,AL,1991,1,1991_01
348,Flood,DR,27,AL,1991,1,1991_01
561,Flood,DR,27,AL,1991,1,1991_01
1004,Flood,DR,27,AL,1991,1,1991_01
1280,Flood,DR,27,AL,1991,1,1991_01
1323,Flood,DR,27,AL,1991,1,1991_01
1335,Flood,DR,27,AL,1991,1,1991_01
1399,Flood,DR,27,AL,1991,1,1991_01
1415,Flood,DR,27,AL,1991,1,1991_01
1445,Flood,DR,27,AL,1991,1,1991_01
1472,Flood,DR,27,AL,1991,1,1991_01
1473,Flood,DR,27,AL,1991,1,1991_01
11632,Flood,DR,26,IN,1991,1,1991_01
11646,Flood,DR,26,IN,1991,1,1991_01
11687,Flood,DR,26,IN,1991,1,1991_01
11691,Flood,DR,26,IN,1991,1,1991_01
11732,Flood,DR,26,IN,1991,1,1991_01
11763,Flood,DR,26,IN,1991,1,1991_01
11768,Flood,DR,26,IN,1991,1,1991_01
11776,Flood,DR,26,IN,1991,1,1991_01
11809,Flood,DR,26,IN,1991,1,1991_01
11848,Flood,DR,26,IN,1991,1,1991_01
11854,Flood,DR,26,IN,1991,1,1991_01
11888,Flood,DR,26,IN,1991,1,1991_01
11889,Flood,DR,26,IN,1991,1,1991_01
11930,Flood,DR,26,IN,1991,1,1991_01
11953,Flood,DR,26,IN,1991,1,1991_01
11969,Flood,DR,26,IN,1991,1,1991_01
11985,Flood,DR,26,IN,1991,1,1991_01
12050,Flood,DR,26,IN,1991,1,1991_01
12053,Flood,DR,26,IN,1991,1,1991_01
12110,Flood,DR,26,IN,1991,1,1991_01
12149,Flood,DR,26,IN,1991,1,1991_01
12159,Flood,DR,26,IN,1991,1,1991_01
12175,Flood,DR,26,IN,1991,1,1991_01
12176,Flood,DR,26,IN,1991,1,1991_01
12180,Flood,DR,26,IN,1991,1,1991_01
12182,Flood,DR,26,IN,1991,1,1991_01
12188,Flood,DR,26,IN,1991,1,1991_01
12189,Flood,DR,26,IN,1991,1,1991_01
12193,Flood,DR,26,IN,1991,1,1991_01
12194,Flood,DR,26,IN,1991,1,1991_01
12216,Flood,DR,26,IN,1991,1,1991_01
12221,Flood,DR,26,IN,1991,1,1991_01
12252,Flood,DR,26,IN,1991,1,1991_01
12263,Flood,DR,26,IN,1991,1,1991_01
12269,Flood,DR,26,IN,1991,1,1991_01
12270,Flood,DR,26,IN,1991,1,1991_01
12272,Flood,DR,26,IN,1991,1,1991_01
12284,Flood,DR,26,IN,1991,1,1991_01
12286,Flood,DR,26,IN,1991,1,1991_01
12289,Flood,DR,26,IN,1991,1,1991_01
12347,Flood,DR,26,IN,1991,1,1991_01
12350,Flood,DR,26,IN,1991,1,1991_01
12360,Flood,DR,26,IN,1991,1,1991_01
12364,Flood,DR,26,IN,1991,1,1991_01
12391,Flood,DR,26,IN,1991,1,1991_01
12407,Flood,DR,26,IN,1991,1,1991_01
12408,Flood,DR,26,IN,1991,1,1991_01
12411,Flood,DR,26,IN,1991,1,1991_01
12413,Flood,DR,26,IN,1991,1,1991_01
12418,Flood,DR,26,IN,1991,1,1991_01
12427,Flood,DR,26,IN,1991,1,1991_01
12438,Flood,DR,26,IN,1991,1,1991_01
12439,Flood,DR,26,IN,1991,1,1991_01
12442,Flood,DR,26,IN,1991,1,1991_01
12447,Flood,DR,26,IN,1991,1,1991_01
12450,Flood,DR,26,IN,1991,1,1991_01
12482,Flood,DR,26,IN,1991,1,1991_01
12492,Flood,DR,26,IN,1991,1,1991_01
12498,Flood,DR,26,IN,1991,1,1991_01
12502,Flood,DR,26,IN,1991,1,1991_01
12503,Flood,DR,26,IN,1991,1,1991_01
12533,Flood,DR,26,IN,1991,1,1991_01
12534,Flood,DR,26,IN,1991,1,1991_01
12544,Flood,DR,26,IN,1991,1,1991_01
12547,Flood,DR,26,IN,1991,1,1991_01
12548,Flood,DR,26,IN,1991,1,1991_01
12550,Flood,DR,26,IN,1991,1,1991_01
12552,Flood,DR,26,IN,1991,1,1991_01
12557,Flood,DR,26,IN,1991,1,1991_01
12567,Flood,DR,26,IN,1991,1,1991_01
12569,Flood,DR,26,IN,1991,1,1991_01
12582,Flood,DR,26,IN,1991,1,1991_01
12585,Flood,DR,26,IN,1991,1,1991_01
14045,Flood,DR,59,KY,1991,1,1991_01
14098,Flood,DR,59,KY,1991,1,1991_01
14253,Flood,DR,59,KY,1991,1,1991_01
14440,Flood,DR,59,KY,1991,1,1991_01
14488,Flood,DR,59,KY,1991,1,1991_01
14572,Flood,DR,59,KY,1991,1,1991_01
14677,Flood,DR,59,KY,1991,1,1991_01
14722,Flood,DR,59,KY,1991,1,1991_01
14801,Flood,DR,59,KY,1991,1,1991_01
14887,Flood,DR,59,KY,1991,1,1991_01
14896,Flood,DR,59,KY,1991,1,1991_01
15246,Flood,DR,59,KY,1991,1,1991_01
15280,Flood,DR,59,KY,1991,1,1991_01
15490,Flood,DR,59,KY,1991,1,1991_01
15572,Flood,DR,59,KY,1991,1,1991_01
15588,Flood,DR,59,KY,1991,1,1991_01
15592,Flood,DR,59,KY,1991,1,1991_01
15682,Flood,DR,59,KY,1991,1,1991_01
15874,Flood,DR,59,KY,1991,1,1991_01
22771,Severe Storm(s),DR,27,MS,1991,1,1991_01
22920,Severe Storm(s),DR,27,MS,1991,1,1991_01
22985,Severe Storm(s),DR,27,MS,1991,1,1991_01
23058,Severe Storm(s),DR,27,MS,1991,1,1991_01
23154,Severe Storm(s),DR,27,MS,1991,1,1991_01
23181,Severe Storm(s),DR,27,MS,1991,1,1991_01
23312,Severe Storm(s),DR,27,MS,1991,1,1991_01
23529,Severe Storm(s),DR,27,MS,1991,1,1991_01
23855,Severe Storm(s),DR,27,MS,1991,1,1991_01
23873,Severe Storm(s),DR,27,MS,1991,1,1991_01
23879,Severe Storm(s),DR,27,MS,1991,1,1991_01
24012,Severe Storm(s),DR,27,MS,1991,1,1991_01
37038,Flood,DR,27,TN,1991,1,1991_01
37183,Flood,DR,27,TN,1991,1,1991_01
37439,Flood,DR,27,TN,1991,1,1991_01
37441,Flood,DR,27,TN,1991,1,1991_01
37509,Flood,DR,27,TN,1991,1,1991_01
37562,Flood,DR,27,TN,1991,1,1991_01
37564,Flood,DR,27,TN,1991,1,1991_01
37565,Flood,DR,27,TN,1991,1,1991_01
37566,Flood,DR,27,TN,1991,1,1991_01
37567,Flood,DR,27,TN,1991,1,1991_01
37569,Flood,DR,27,TN,1991,1,1991_01
37572,Flood,DR,27,TN,1991,1,1991_01
37611,Flood,DR,27,TN,1991,1,1991_01
37641,Flood,DR,27,TN,1991,1,1991_01
37772,Flood,DR,27,TN,1991,1,1991_01
37781,Flood,DR,27,TN,1991,1,1991_01
37793,Flood,DR,27,TN,1991,1,1991_01
37810,Flood,DR,27,TN,1991,1,1991_01
37832,Flood,DR,27,TN,1991,1,1991_01
37914,Flood,DR,27,TN,1991,1,1991_01
37921,Flood,DR,27,TN,1991,1,1991_01
37945,Flood,DR,27,TN,1991,1,1991_01
3088,Freezing,DR,16,CA,1991,2,1991_02
3133,Freezing,DR,16,CA,1991,2,1991_02
3135,Freezing,DR,16,CA,1991,2,1991_02
3160,Freezing,DR,16,CA,1991,2,1991_02
3180,Freezing,DR,16,CA,1991,2,1991_02
3190,Freezing,DR,16,CA,1991,2,1991_02
3245,Freezing,DR,16,CA,1991,2,1991_02
3269,Freezing,DR,16,CA,1991,2,1991_02
3281,Freezing,DR,16,CA,1991,2,1991_02
3302,Freezing,DR,16,CA,1991,2,1991_02
3325,Freezing,DR,16,CA,1991,2,1991_02
3362,Freezing,DR,16,CA,1991,2,1991_02
3402,Freezing,DR,16,CA,1991,2,1991_02
3422,Freezing,DR,16,CA,1991,2,1991_02
3429,Freezing,DR,16,CA,1991,2,1991_02
3436,Freezing,DR,16,CA,1991,2,1991_02
3453,Freezing,DR,16,CA,1991,2,1991_02
3471,Freezing,DR,16,CA,1991,2,1991_02
3472,Freezing,DR,16,CA,1991,2,1991_02
3474,Freezing,DR,16,CA,1991,2,1991_02
3504,Freezing,DR,16,CA,1991,2,1991_02
3556,Freezing,DR,16,CA,1991,2,1991_02
3560,Freezing,DR,16,CA,1991,2,1991_02
3576,Freezing,DR,16,CA,1991,2,1991_02
3614,Freezing,DR,16,CA,1991,2,1991_02
3640,Freezing,DR,16,CA,1991,2,1991_02
3675,Freezing,DR,16,CA,1991,2,1991_02
3679,Freezing,DR,16,CA,1991,2,1991_02
3693,Freezing,DR,16,CA,1991,2,1991_02
3717,Freezing,DR,16,CA,1991,2,1991_02
3803,Freezing,DR,16,CA,1991,2,1991_02
3814,Freezing,DR,16,CA,1991,2,1991_02
3972,Freezing,DR,16,CA,1991,2,1991_02
6559,Flood,DR,21,GA,1991,3,1991_03
6610,Flood,DR,21,GA,1991,3,1991_03
6622,Flood,DR,21,GA,1991,3,1991_03
6667,Flood,DR,21,GA,1991,3,1991_03
6707,Flood,DR,21,GA,1991,3,1991_03
6719,Flood,DR,21,GA,1991,3,1991_03
6852,Flood,DR,21,GA,1991,3,1991_03
6856,Flood,DR,21,GA,1991,3,1991_03
6912,Flood,DR,21,GA,1991,3,1991_03
6917,Flood,DR,21,GA,1991,3,1991_03
6985,Flood,DR,21,GA,1991,3,1991_03
7038,Flood,DR,21,GA,1991,3,1991_03
7180,Flood,DR,21,GA,1991,3,1991_03
7522,Flood,DR,21,GA,1991,3,1991_03
7527,Flood,DR,21,GA,1991,3,1991_03
11346,Severe Ice Storm,DR,4,IN,1991,3,1991_03
11420,Severe Ice Storm,DR,4,IN,1991,3,1991_03
11453,Severe Ice Storm,DR,4,IN,1991,3,1991_03
11565,Severe Ice Storm,DR,4,IN,1991,3,1991_03
11617,Severe Ice Storm,DR,4,IN,1991,3,1991_03
11641,Severe Ice Storm,DR,4,IN,1991,3,1991_03
11643,Severe Ice Storm,DR,4,IN,1991,3,1991_03
11721,Severe Ice Storm,DR,4,IN,1991,3,1991_03
11722,Severe Ice Storm,DR,4,IN,1991,3,1991_03
11726,Severe Ice Storm,DR,4,IN,1991,3,1991_03
11764,Severe Ice Storm,DR,4,IN,1991,3,1991_03
11802,Severe Ice Storm,DR,4,IN,1991,3,1991_03
11824,Severe Ice Storm,DR,4,IN,1991,3,1991_03
11885,Severe Ice Storm,DR,4,IN,1991,3,1991_03
12008,Severe Ice Storm,DR,4,IN,1991,3,1991_03
12023,Severe Ice Storm,DR,4,IN,1991,3,1991_03
12025,Severe Ice Storm,DR,4,IN,1991,3,1991_03
12066,Severe Ice Storm,DR,4,IN,1991,3,1991_03
12119,Severe Ice Storm,DR,4,IN,1991,3,1991_03
12120,Severe Ice Storm,DR,4,IN,1991,3,1991_03
12158,Severe Ice Storm,DR,4,IN,1991,3,1991_03
12340,Severe Ice Storm,DR,4,IN,1991,3,1991_03
12341,Severe Ice Storm,DR,4,IN,1991,3,1991_03
12388,Severe Ice Storm,DR,4,IN,1991,3,1991_03
12414,Severe Ice Storm,DR,4,IN,1991,3,1991_03
12425,Severe Ice Storm,DR,4,IN,1991,3,1991_03
22711,Flood,DR,33,MS,1991,3,1991_03
22877,Flood,DR,33,MS,1991,3,1991_03
22891,Flood,DR,33,MS,1991,3,1991_03
22977,Flood,DR,33,MS,1991,3,1991_03
22989,Flood,DR,33,MS,1991,3,1991_03
23080,Flood,DR,33,MS,1991,3,1991_03
23194,Flood,DR,33,MS,1991,3,1991_03
23230,Flood,DR,33,MS,1991,3,1991_03
23246,Flood,DR,33,MS,1991,3,1991_03
23281,Flood,DR,33,MS,1991,3,1991_03
23310,Flood,DR,33,MS,1991,3,1991_03
23315,Flood,DR,33,MS,1991,3,1991_03
23434,Flood,DR,33,MS,1991,3,1991_03
23544,Flood,DR,33,MS,1991,3,1991_03
23680,Flood,DR,33,MS,1991,3,1991_03
23787,Flood,DR,33,MS,1991,3,1991_03
23805,Flood,DR,33,MS,1991,3,1991_03
23832,Flood,DR,33,MS,1991,3,1991_03
29457,Snow,DR,2,NY,1991,3,1991_03
29497,Snow,DR,2,NY,1991,3,1991_03
29538,Snow,DR,2,NY,1991,3,1991_03
29593,Snow,DR,2,NY,1991,3,1991_03
29602,Snow,DR,2,NY,1991,3,1991_03
29651,Snow,DR,2,NY,1991,3,1991_03
29687,Snow,DR,2,NY,1991,3,1991_03
29745,Snow,DR,2,NY,1991,3,1991_03
29856,Snow,DR,2,NY,1991,3,1991_03
29885,Snow,DR,2,NY,1991,3,1991_03
30010,Snow,DR,2,NY,1991,3,1991_03
30285,Snow,DR,2,NY,1991,3,1991_03
30322,Snow,DR,2,NY,1991,3,1991_03
44627,Flood,DR,12,WA,1991,3,1991_03
44656,Flood,DR,12,WA,1991,3,1991_03
44691,Flood,DR,12,WA,1991,3,1991_03
44692,Flood,DR,12,WA,1991,3,1991_03
44755,Flood,DR,12,WA,1991,3,1991_03
44877,Flood,DR,12,WA,1991,3,1991_03
44881,Flood,DR,12,WA,1991,3,1991_03
44884,Flood,DR,12,WA,1991,3,1991_03
45032,Flood,DR,12,WA,1991,3,1991_03
45141,Flood,DR,12,WA,1991,3,1991_03
12855,Tornado,DR,24,KS,1991,4,1991_04
12877,Tornado,DR,24,KS,1991,4,1991_04
12902,Tornado,DR,24,KS,1991,4,1991_04
12924,Tornado,DR,24,KS,1991,4,1991_04
13011,Tornado,DR,24,KS,1991,4,1991_04
13773,Tornado,DR,24,KS,1991,4,1991_04
16011,Flood,DR,15,LA,1991,4,1991_04
16021,Flood,DR,15,LA,1991,4,1991_04
16022,Flood,DR,15,LA,1991,4,1991_04
16078,Flood,DR,15,LA,1991,4,1991_04
16082,Flood,DR,15,LA,1991,4,1991_04
16095,Flood,DR,15,LA,1991,4,1991_04
16107,Flood,DR,15,LA,1991,4,1991_04
16265,Flood,DR,15,LA,1991,4,1991_04
16291,Flood,DR,15,LA,1991,4,1991_04
16324,Flood,DR,15,LA,1991,4,1991_04
16332,Flood,DR,15,LA,1991,4,1991_04
16454,Flood,DR,15,LA,1991,4,1991_04
16700,Flood,DR,15,LA,1991,4,1991_04
16703,Flood,DR,15,LA,1991,4,1991_04
16815,Flood,DR,15,LA,1991,4,1991_04
18217,Snow,DR,19,ME,1991,4,1991_04
38804,Severe Storm(s),DR,2,TX,1991,4,1991_04
39299,Severe Storm(s),DR,2,TX,1991,4,1991_04
40456,Severe Storm(s),DR,2,TX,1991,4,1991_04
40825,Severe Storm(s),DR,2,TX,1991,4,1991_04
41330,Severe Storm(s),DR,2,TX,1991,4,1991_04
10,Snow,DR,41,AK,1991,5,1991_05
35,Snow,DR,41,AK,1991,5,1991_05
137,Snow,DR,41,AK,1991,5,1991_05
151,Snow,DR,41,AK,1991,5,1991_05
1532,Flood,DR,30,AR,1991,5,1991_05
1561,Flood,DR,30,AR,1991,5,1991_05
1573,Flood,DR,30,AR,1991,5,1991_05
1836,Flood,DR,30,AR,1991,5,1991_05
1845,Flood,DR,30,AR,1991,5,1991_05
1891,Flood,DR,30,AR,1991,5,1991_05
1925,Flood,DR,30,AR,1991,5,1991_05
1966,Flood,DR,30,AR,1991,5,1991_05
2009,Flood,DR,30,AR,1991,5,1991_05
2056,Flood,DR,30,AR,1991,5,1991_05
2080,Flood,DR,30,AR,1991,5,1991_05
2087,Flood,DR,30,AR,1991,5,1991_05
2089,Flood,DR,30,AR,1991,5,1991_05
2154,Flood,DR,30,AR,1991,5,1991_05
2208,Flood,DR,30,AR,1991,5,1991_05
2365,Flood,DR,30,AR,1991,5,1991_05
2371,Flood,DR,30,AR,1991,5,1991_05
2533,Flood,DR,30,AR,1991,5,1991_05
2572,Flood,DR,30,AR,1991,5,1991_05
2689,Flood,DR,30,AR,1991,5,1991_05
2771,Flood,DR,30,AR,1991,5,1991_05
16169,Severe Storm(s),DR,35,LA,1991,5,1991_05
16209,Severe Storm(s),DR,35,LA,1991,5,1991_05
16278,Severe Storm(s),DR,35,LA,1991,5,1991_05
16279,Severe Storm(s),DR,35,LA,1991,5,1991_05
16364,Severe Storm(s),DR,35,LA,1991,5,1991_05
16393,Severe Storm(s),DR,35,LA,1991,5,1991_05
16411,Severe Storm(s),DR,35,LA,1991,5,1991_05
16428,Severe Storm(s),DR,35,LA,1991,5,1991_05
16433,Severe Storm(s),DR,35,LA,1991,5,1991_05
16484,Severe Storm(s),DR,35,LA,1991,5,1991_05
16493,Severe Storm(s),DR,35,LA,1991,5,1991_05
16501,Severe Storm(s),DR,35,LA,1991,5,1991_05
16521,Severe Storm(s),DR,35,LA,1991,5,1991_05
16549,Severe Storm(s),DR,35,LA,1991,5,1991_05
16585,Severe Storm(s),DR,35,LA,1991,5,1991_05
16609,Severe Storm(s),DR,35,LA,1991,5,1991_05
16624,Severe Storm(s),DR,35,LA,1991,5,1991_05
16631,Severe Storm(s),DR,35,LA,1991,5,1991_05
16635,Severe Storm(s),DR,35,LA,1991,5,1991_05
16648,Severe Storm(s),DR,35,LA,1991,5,1991_05
16679,Severe Storm(s),DR,35,LA,1991,5,1991_05
16733,Severe Storm(s),DR,35,LA,1991,5,1991_05
16738,Severe Storm(s),DR,35,LA,1991,5,1991_05
16743,Severe Storm(s),DR,35,LA,1991,5,1991_05
16753,Severe Storm(s),DR,35,LA,1991,5,1991_05
16803,Severe Storm(s),DR,35,LA,1991,5,1991_05
16848,Severe Storm(s),DR,35,LA,1991,5,1991_05
16853,Severe Storm(s),DR,35,LA,1991,5,1991_05
16861,Severe Storm(s),DR,35,LA,1991,5,1991_05
16880,Severe Storm(s),DR,35,LA,1991,5,1991_05
16883,Severe Storm(s),DR,35,LA,1991,5,1991_05
16904,Severe Storm(s),DR,35,LA,1991,5,1991_05
16971,Severe Storm(s),DR,35,LA,1991,5,1991_05
16978,Severe Storm(s),DR,35,LA,1991,5,1991_05
17005,Severe Storm(s),DR,35,LA,1991,5,1991_05
17013,Severe Storm(s),DR,35,LA,1991,5,1991_05
17210,Severe Storm(s),DR,35,LA,1991,5,1991_05
17290,Severe Storm(s),DR,35,LA,1991,5,1991_05
22737,Severe Storm(s),DR,36,MS,1991,5,1991_05
22752,Severe Storm(s),DR,36,MS,1991,5,1991_05
22794,Severe Storm(s),DR,36,MS,1991,5,1991_05
22798,Severe Storm(s),DR,36,MS,1991,5,1991_05
22810,Severe Storm(s),DR,36,MS,1991,5,1991_05
22814,Severe Storm(s),DR,36,MS,1991,5,1991_05
22863,Severe Storm(s),DR,36,MS,1991,5,1991_05
22917,Severe Storm(s),DR,36,MS,1991,5,1991_05
22958,Severe Storm(s),DR,36,MS,1991,5,1991_05
22966,Severe Storm(s),DR,36,MS,1991,5,1991_05
23001,Severe Storm(s),DR,36,MS,1991,5,1991_05
23017,Severe Storm(s),DR,36,MS,1991,5,1991_05
23027,Severe Storm(s),DR,36,MS,1991,5,1991_05
23038,Severe Storm(s),DR,36,MS,1991,5,1991_05
23059,Severe Storm(s),DR,36,MS,1991,5,1991_05
23112,Severe Storm(s),DR,36,MS,1991,5,1991_05
23178,Severe Storm(s),DR,36,MS,1991,5,1991_05
23192,Severe Storm(s),DR,36,MS,1991,5,1991_05
23202,Severe Storm(s),DR,36,MS,1991,5,1991_05
23271,Severe Storm(s),DR,36,MS,1991,5,1991_05
23420,Severe Storm(s),DR,36,MS,1991,5,1991_05
23595,Severe Storm(s),DR,36,MS,1991,5,1991_05
23635,Severe Storm(s),DR,36,MS,1991,5,1991_05
23670,Severe Storm(s),DR,36,MS,1991,5,1991_05
23716,Severe Storm(s),DR,36,MS,1991,5,1991_05
23755,Severe Storm(s),DR,36,MS,1991,5,1991_05
23756,Severe Storm(s),DR,36,MS,1991,5,1991_05
23757,Severe Storm(s),DR,36,MS,1991,5,1991_05
23778,Severe Storm(s),DR,36,MS,1991,5,1991_05
23833,Severe Storm(s),DR,36,MS,1991,5,1991_05
23872,Severe Storm(s),DR,36,MS,1991,5,1991_05
23883,Severe Storm(s),DR,36,MS,1991,5,1991_05
23892,Severe Storm(s),DR,36,MS,1991,5,1991_05
23895,Severe Storm(s),DR,36,MS,1991,5,1991_05
23913,Severe Storm(s),DR,36,MS,1991,5,1991_05
23920,Severe Storm(s),DR,36,MS,1991,5,1991_05
23940,Severe Storm(s),DR,36,MS,1991,5,1991_05
23994,Severe Storm(s),DR,36,MS,1991,5,1991_05
23997,Severe Storm(s),DR,36,MS,1991,5,1991_05
23998,Severe Storm(s),DR,36,MS,1991,5,1991_05
24006,Severe Storm(s),DR,36,MS,1991,5,1991_05
24016,Severe Storm(s),DR,36,MS,1991,5,1991_05
27379,Flood,DR,37,NE,1991,5,1991_05
27415,Flood,DR,37,NE,1991,5,1991_05
27438,Flood,DR,37,NE,1991,5,1991_05
28031,Flood,DR,37,NE,1991,5,1991_05
28073,Flood,DR,37,NE,1991,5,1991_05
28074,Flood,DR,37,NE,1991,5,1991_05
28084,Flood,DR,37,NE,1991,5,1991_05
32339,Tornado,DR,2,OK,1991,5,1991_05
32784,Tornado,DR,2,OK,1991,5,1991_05
32818,Tornado,DR,2,OK,1991,5,1991_05
32893,Tornado,DR,2,OK,1991,5,1991_05
33060,Tornado,DR,2,OK,1991,5,1991_05
33112,Tornado,DR,2,OK,1991,5,1991_05
37473,Flood,DR,34,TN,1991,6,1991_06
37612,Flood,DR,34,TN,1991,6,1991_06
37732,Flood,DR,34,TN,1991,6,1991_06
37795,Flood,DR,34,TN,1991,6,1991_06
37817,Flood,DR,34,TN,1991,6,1991_06
37830,Flood,DR,34,TN,1991,6,1991_06
37876,Flood,DR,34,TN,1991,6,1991_06
37922,Flood,DR,34,TN,1991,6,1991_06
38012,Flood,DR,34,TN,1991,6,1991_06
8816,Flood,DR,15,IA,1991,7,1991_07
8826,Flood,DR,15,IA,1991,7,1991_07
8918,Flood,DR,15,IA,1991,7,1991_07
8938,Flood,DR,15,IA,1991,7,1991_07
9026,Flood,DR,15,IA,1991,7,1991_07
9058,Flood,DR,15,IA,1991,7,1991_07
9077,Flood,DR,15,IA,1991,7,1991_07
9094,Flood,DR,15,IA,1991,7,1991_07
9147,Flood,DR,15,IA,1991,7,1991_07
9416,Flood,DR,15,IA,1991,7,1991_07
9431,Flood,DR,15,IA,1991,7,1991_07
9536,Flood,DR,15,IA,1991,7,1991_07
9555,Flood,DR,15,IA,1991,7,1991_07
9846,Flood,DR,15,IA,1991,7,1991_07
9868,Flood,DR,15,IA,1991,7,1991_07
